Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Coenzyme Q metabolism,-0.3195635338565147,-0.7945531456079695,0.7198177676537585,1.0,1.0,2/11,12.97%,COQ10B;PDSS1
prerank,GABA metabolism,0.40348554592278274,0.7935892801508665,0.7567567567567568,1.0,1.0,2/6,23.00%,ADHFE1;GLUD1
prerank,NAD biosynthesis and metabolism,0.3539933560657382,0.7929661474322566,0.7418111753371869,1.0,1.0,4/9,23.91%,SIRT3;NNT;SIRT4;SLC25A51
prerank,ABC transporters,-0.35315567282014043,-0.7862203303094519,0.728421052631579,1.0,1.0,2/8,21.30%,ABCB7;ABCB10
prerank,Mitochondrial dynamics and surveillance,-0.18989504807206792,-0.7827233683005687,0.9095744680851063,1.0,1.0,17/90,18.97%,ATP5K;PLD6;ATP5L;CYCS;CASP3;TOMM7;CHCHD2;MYO19;MTFR1;APOOL;IFI27;TOMM20;OPA1;APOO;VPS13D;PARK7;RMDN3
prerank,mtRNA granules,-0.2506178303375961,-0.7770436683574731,0.8133047210300429,1.0,1.0,10/26,31.60%,FASTKD1;MRPL47;MTPAP;RMND1;RPUSD3;FASTKD2;DDX28;MRPS9;MRPS7;SUPV3L1
prerank,ROS and glutathione metabolism,-0.25087527793490483,-0.776067150901451,0.8119469026548672,0.9888637637874362,1.0,11/25,24.42%,GPX1;GLRX2;GSR;GPX4;PRDX6;MGST1;PRDX2;SOD1;HAGH;TXNRD2;TXN2
prerank,mt-tRNA synthetases,-0.2575894935978206,-0.7718019794525921,0.8204545454545454,0.9809437038123066,1.0,10/21,38.99%,YARS2;SARS2;QRSL1;EARS2;MARS2;FARS2;DARS2;LARS2;GARS;TARS2
prerank,mtDNA replication,0.2945751019128254,0.7615882019538017,0.7696850393700787,1.0,1.0,13/13,70.57%,MGME1;DNA2;TFB2M;POLG;POLRMT;TOP1MT;POLG2;RNASEH1;TFAM;EXOG;TOP3A;SSBP1;LIG3
prerank,Vitamin metabolism,-0.2100951575417796,-0.7380715828470985,0.9164556962025316,1.0,1.0,13/43,28.58%,CHDH;BCO2;MTHFD2L;SLC25A38;ETFB;GLRX2;MTO1;MTHFD2;TXN2;FDXR;SFXN1;MMADHC;MTHFD1L
prerank,Lysine metabolism,-0.2801312613548934,-0.7295357390044442,0.8474945533769063,1.0,1.0,8/14,39.73%,DHTKD1;ETFB;ACAA2;SLC25A29;HADHB;DLD;ECHS1;ETFA
prerank,"Cholesterol, bile acid, steroid synthesis",-0.2864246023671334,-0.7252081508219282,0.8291139240506329,1.0,1.0,1/12,1.49%,CYP11A1
prerank,Folate and 1-C metabolism,0.2555779805084906,0.7009246829601368,0.8637992831541219,1.0,1.0,6/19,18.85%,SARDH;AMT;SFXN3;ALDH7A1;ALDH1L1;GTPBP3
prerank,mtDNA repair,-0.29269167190810275,-0.672680397363269,0.8673913043478261,1.0,1.0,5/9,37.71%,RECQL4;PRIMPOL;LIG3;EXOG;APEX1
prerank,Fatty acid oxidation,0.20572204103779532,0.6706218593043449,0.9446366782006921,1.0,1.0,3/39,10.06%,CPT1C;CPT1B;CPT1A
