Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Carbohydrate metabolism,-0.45063061163679563,-2.2424485513732737,0.0,0.0014807401426150642,0.007,36/69,17.66%,MDH2;IDH3G;SDHB;IDH2;IDH3A;PDHB;ACAA2;MPC1;SDHA;GOT2;SLC25A1;SUCLA2;ABHD11;SUCLG1;SDHC;PDK3;SLC25A11;CLYBL;ME2;MPC2;HADHB;MRPS36;OXCT1;FAHD1;DCXR;ACAT1;SLC25A10;ACO2;SUCLG2;HMGCL;DLAT;PDP2;OGDH;IDH3B;PCK2;PDHX
prerank,TIM23 presequence pathway,-0.9220612792715368,-2.230332849712338,0.0,0.0018244833900078472,0.009,5/6,6.75%,TIMM50;TIMM17A;TIMM23;TIMM17B;ROMO1
prerank,Gluconeogenesis,-0.8023271620246392,-2.227688641900487,0.0,0.0019461156160083704,0.01,7/9,17.25%,MDH2;MPC1;SLC25A1;SLC25A11;MPC2;SLC25A10;PCK2
prerank,Mitochondrial permeability transition pore,-0.9586245146977259,-2.175741557964799,0.0,0.002245518018471197,0.012,5/5,4.17%,VDAC3;SLC25A5;PPIF;SLC25A4;VDAC1
prerank,CIV assembly factors,-0.5597184462413772,-2.1050634435217424,0.0,0.004144505478536344,0.021,18/26,22.35%,COA3;HIGD1A;COX14;SMIM20;COX10;CMC2;COX18;COA4;COX20;COA7;PNKD;SCO2;COX11;COX19;CEP89;PET100;SURF1;TMEM177
prerank,TOM,-0.7569094093868067,-2.070340362460909,0.0,0.005212809685736707,0.028,7/9,16.75%,TOMM40;TOMM6;TOMM5;TOMM20;TOMM22;TOMM34;TOMM40L
prerank,Nucleotide metabolism,-0.5284200178239082,-2.0472891184445077,0.012987012987012988,0.005704131977955568,0.031,18/33,15.87%,NT5DC2;SLC25A5;HINT1;AK2;SLC25A4;DUT;NUDT5;SUCLA2;NME6;SUCLG1;PAICS;DHODH;NT5M;GUK1;NME4;NUDT2;NUDT9;AK3
prerank,Import motor,-0.8796121740452485,-2.0321350318614946,0.0,0.006162699450693173,0.035,5/6,9.61%,DNAJC15;GRPEL1;DNAJC19;PAM16;TIMM44
prerank,Metals and cofactors,-0.40112249537839684,-2.0112198924767233,0.0,0.0069055715406748635,0.04,52/105,19.94%,CYC1;NDUFS7;CYCS;GRPEL1;NDUFS8;QDPR;COQ7;NDUFV2;FXN;NDUFV1;BOLA3;SDHB;UQCRFS1;NDUFS2;BOLA1;NFU1;FTH1;COX10;CISD1;NDUFAB1;NUDT19;GLRX5;SDHC;PDSS1;SLC25A3;COQ5;HSPA9;SPR;LYRM4;PCBD2;ISCU;NMNAT3;COQ4;NUDT8;LIAS;ACO2;GLRX2;ISCA1;CPT2;FDX1;NDUFS1;FECH;COQ6;HCCS;NUBPL;SCO2;COASY;COX11;SIRT3;COX19;ISCA2;FDXR
prerank,Cristae formation,-0.7413152548620108,-1.9905191038132604,0.0043859649122807015,0.007602014125032696,0.045,7/8,15.50%,CHCHD6;ATP5L;IMMT;CHCHD3;ATP5K;APOO;APOOL
prerank,Complex II,-0.820639483168437,-1.9316506115626577,0.007380073800738007,0.012826671105509712,0.078,4/6,8.61%,SDHB;SDHA;SDHC;SDHAF1
prerank,Lysine metabolism,-0.5602617953792013,-1.9263517486920314,0.0,0.012878706282408333,0.08,10/16,24.68%,ETFB;ACAA2;ETFA;HADHB;ECHS1;ACAT1;DLST;DLD;SLC25A29;HADH
prerank,Calcium homeostasis,-0.507660348121883,-1.8992265480743573,0.0,0.016263966219498525,0.1,9/21,11.19%,VDAC3;SLC25A5;PPIF;SMDT1;SLC25A4;VDAC1;LETM1;SLC25A3;MICU2
prerank,Electron carriers,-0.6341223505472305,-1.873122208100061,0.014634146341463415,0.020542331502310576,0.135,6/11,8.95%,ETFB;CYC1;CYCS;PRODH;ETFA;DHODH
prerank,Translation factors,-0.5466522311833278,-1.8563131509920934,0.017964071856287425,0.02117058203900998,0.142,6/15,11.56%,COA3;COX14;MTIF3;TSFM;TUFM;2810006K23RIK
prerank,Mitochondrial dynamics and surveillance,-0.3415541383411322,-1.8464628169065715,0.0,0.022149868524305793,0.154,39/91,16.68%,PARK7;CYCS;CHCHD6;BCL2L1;CHCHD2;BAD;SAMM50;ATAD3A;GHITM;ATP5L;BAX;VDAC1;FKBP8;PARL;HTRA2;IMMT;ARL2;TOMM20;MFF;CHCHD3;MTCH2;MTX1;ATP5K;FUNDC2;APOO;AIFM1;ENDOG;TMEM11;FIS1;DNAJC11;BIK;MTX2;MTFP1;BOK;BCL2;APOOL;BID;RAB24;BNIP3L
prerank,Detoxification,-0.4171399521762696,-1.8432884638044256,0.0,0.02183142517958108,0.155,19/43,17.91%,PRDX6;TXN2;GPX4;CYB5R3;GPX1;ALDH2;PRDX4;PRDX2;ALDH9A1;PRDX5;SOD2;AKR7A5;SOD1;BPHL;HAGH;GLRX2;MSRA;GSTZ1;PRDX3
prerank,Proline metabolism,-0.7763046247489883,-1.8377978217758009,0.019455252918287938,0.022258697358095738,0.162,5/6,13.96%,PRODH;PYCR1;ALDH18A1;OAT;PYCR2
prerank,MICOS complex,-0.8453133666112035,-1.813929225176317,0.0035460992907801418,0.025513101063524366,0.19,5/5,15.50%,CHCHD6;IMMT;CHCHD3;APOO;APOOL
prerank,Preprotein cleavage,-0.6916794645736489,-1.7943081134573349,0.00851063829787234,0.02791749187250103,0.213,5/8,16.10%,UQCRC1;UQCRC2;PMPCA;IMMP2L;IMMP1L
prerank,ROS and glutathione metabolism,-0.46640403885457066,-1.765230837874853,0.0,0.03360443825316779,0.256,14/26,17.91%,PRDX6;TXN2;GPX4;GPX1;PRDX4;PRDX2;ALDH9A1;PRDX5;SOD2;SOD1;HAGH;GLRX2;MSRA;PRDX3
prerank,Copper metabolism,-0.6930115970382194,-1.7644998359344861,0.021897810218978103,0.03284070102014125,0.256,6/7,24.46%,SLC25A3;SCO2;COX11;COX19;CHCHD7;SCO1
prerank,Itaconate metabolism,-0.8012670833597296,-1.745202350920973,0.022082018927444796,0.03881419478594472,0.297,4/5,15.35%,SUCLA2;SUCLG1;CLYBL;SUCLG2
prerank,Branched-chain amino acid metabolism,-0.4385657689177856,-1.7397819525827984,0.018018018018018018,0.03923961377929921,0.307,11/25,16.70%,ETFB;BCKDK;ETFA;HSD17B10;BCAT2;BCKDHB;ECHS1;ACAT1;HIBADH;HMGCL;HADHA
prerank,Malate-aspartate shuttle,-0.7426220880895309,-1.725996048336861,0.02247191011235955,0.041717265598477306,0.326,4/6,14.39%,MDH2;GOT2;SLC25A11;SLC25A10
prerank,Ketone metabolism,-0.6102432396581108,-1.6576176867301102,0.042735042735042736,0.05757258697358096,0.417,5/8,15.71%,ACAA2;HADHB;OXCT1;ACAT1;HMGCL
prerank,Apoptosis,-0.40577877909364324,-1.6399978916404572,0.011235955056179775,0.06136221687210066,0.44,19/32,20.42%,CYCS;BCL2L1;CHCHD2;BAD;GHITM;BAX;HTRA2;AIFM1;ENDOG;BIK;BOK;BCL2;BID;BNIP3L;DIABLO;BBC3;STYXL1;SPHK2;IFI27
prerank,Coenzyme Q metabolism,-0.5331643834102947,-1.5688760913377824,0.031914893617021274,0.08884017787078212,0.577,5/11,16.87%,COQ7;PDSS1;COQ5;COQ4;COQ6
prerank,mt-tRNA synthetases,-0.4335348135153347,-1.5620066489205362,0.049586776859504134,0.09024634180117248,0.591,9/21,21.22%,GARS;RARS2;CARS2;KARS;TARS2;FARS2;SARS2;GATC;PARS2
prerank,Amino acid metabolism,-0.30676585776488785,-1.5619916492887007,0.0,0.08851083522807301,0.591,29/82,16.77%,ETFB;BCKDK;PRODH;SHMT2;SFXN1;ACAA2;GOT2;SDSL;ETFA;HSD17B10;PYCR1;BCAT2;ALDH9A1;GCSH;HADHB;BCKDHB;AKR7A5;CAR5A;ALDH18A1;OAT;ECHS1;PYCR2;ACAT1;COMT;HIBADH;HMGCL;ARG2;HADHA;GRHPR
prerank,Lipid metabolism,-0.2879329324089516,-1.5498663428439674,0.0,0.0923486938539821,0.612,50/113,20.14%,ETFB;PRDX6;ECH1;PRELID1;CYB5R3;ACAA2;FDPS;HINT2;TSPO;SLC25A1;NDUFAB1;ETFA;TAMM41;HSD17B10;DBI;H2-KE6;ECI1;ACADVL;ACOT7;SCP2;GCSH;HADHB;MECR;PTGES2;ACADS;ECHS1;PLSCR3;ACAA1A;MGST3;LIAS;ACAT1;MCAT;STARD7;HSD17B4;TAZ;AGPAT5;CPT2;PISD;FDX1;MLYCD;HADHA;LIPT2;PTPMT1;ACAA1B;ACADM;ACADL;ACOT2;FDXR;LYPLA1;SPHK2
prerank,Calcium cycle,-0.570261475395585,-1.5364031468322743,0.06538461538461539,0.09577411573226378,0.629,4/8,11.19%,SMDT1;LETM1;SLC25A3;MICU2
prerank,Signaling,-0.3469506016229837,-1.535950644194993,0.0,0.09403276817349535,0.629,13/40,11.19%,VDAC3;SLC25A5;PPIF;SMDT1;C1QBP;SLC25A4;VDAC1;BLOC1S1;FUNDC2;LETM1;MACROD1;SLC25A3;MICU2
prerank,"Q-linked reactions, other",-0.5750717771494306,-1.5079920580242148,0.08536585365853659,0.10451683419902097,0.672,4/8,8.95%,ETFB;PRODH;ETFA;DHODH
prerank,mtRNA metabolism,-0.324513752117611,-1.5009061652836255,0.0,0.10584137560747278,0.682,35/71,24.65%,MRPL12;REXO2;HSD17B10;NSUN2;MRPS7;ENDOG;FASTK;MYG1;PTCD2;METTL5;MRPS9;PUS1;ERAL1;QTRT1;PDE12;MRM1;DUS2;DDX28;RPUSD3;TEFM;MRPL47;SLIRP;PPA2;RMND1;NGRN;NSUN4;ELAC2;MTO1;NOA1;TBRG4;PTCD1;YRDC;TRNT1;TOP1MT;FASTKD2
prerank,mtRNA granules,-0.38030768010439536,-1.4530870513945726,0.05825242718446602,0.1283429695040003,0.761,15/26,24.65%,HSD17B10;MRPS7;FASTK;PTCD2;MRPS9;PUS1;ERAL1;MRM1;DDX28;RPUSD3;MRPL47;RMND1;NOA1;PTCD1;FASTKD2
prerank,Intramitochondrial membrane interactions,-0.5315249533289778,-1.4423160776592179,0.06722689075630252,0.1318575792371773,0.775,6/8,13.62%,SAMM50;ATAD3A;CHCHD3;MTX1;DNAJC11;MTX2
prerank,Biotin utilizing proteins,0.766049345841174,1.438581977393863,0.04456824512534819,0.757309474356926,0.943,2/5,7.53%,ACACA;ACACB
prerank,mt-tRNA modifications,-0.38631064727434217,-1.434623066427046,0.0440251572327044,0.13371436044990845,0.782,21/21,61.42%,HSD17B10;NSUN2;PUS1;QTRT1;DUS2;MTO1;YRDC;TRNT1;TRMU;TRMT1;RPUSD4;ALKBH1;GTPBP3;TRIT1;OSGEPL1;TRMT10C;NSUN3;CDK5RAP1;TRMT5;THG1L;TRMT2B
prerank,Folate and 1-C metabolism,-0.3847092615690049,-1.4165590122422684,0.08461538461538462,0.14093386448716355,0.801,4/20,3.38%,QDPR;SHMT2;SFXN1;MTHFD2
prerank,TCA-associated,-0.42246601360752556,-1.4047726721521272,0.07103825136612021,0.1435260266806173,0.812,8/15,17.25%,MPC1;SLC25A1;ABHD11;SLC25A11;ME2;MPC2;FAHD1;PCK2
prerank,Pyruvate metabolism,-0.4103735309784928,-1.370072885525969,0.10429447852760736,0.16117235280196307,0.847,9/15,22.94%,PDHB;MPC1;PDK3;MPC2;DLAT;PDP2;PDHX;PDHA1;DLD
prerank,Vitamin metabolism,-0.31184745786844137,-1.3651921938162512,0.03225806451612903,0.16169484043944543,0.85,17/45,19.94%,ETFB;QDPR;TXN2;SHMT2;SFXN1;MTHFD2;DHRS4;ETFA;PNPO;MMADHC;GLRX2;FDX1;FLAD1;RDH14;SARDH;RFK;FDXR
prerank,Immune response,-0.6030678479911873,-1.3207320483131575,0.16065573770491803,0.1896714219602004,0.883,4/5,22.45%,C1QBP;IFI27;MAVS;NLRX1
prerank,Proteases,-0.3275876125137906,-1.2574457408819906,0.1650485436893204,0.23972605997194016,0.937,10/27,19.05%,CLPP;PARL;HTRA2;PMPCA;IMMP2L;LAP3;IMMP1L;AFG3L2;PITRM1;CLPB
prerank,Coenzyme A metabolism,-0.5596914155066324,-1.2332525076251366,0.20205479452054795,0.25931264420768246,0.953,3/5,17.37%,NUDT19;NUDT8;COASY
prerank,Glutamate metabolism,0.594887272082756,1.2272020481307722,0.18635170603674542,1.0,1.0,2/7,5.12%,GLS;NAT8L
prerank,mt-rRNA modifications,-0.38233416815868904,-1.2145710739072904,0.1751412429378531,0.2741017987105907,0.965,6/14,20.81%,MYG1;METTL5;MRM1;RPUSD3;NGRN;NSUN4
prerank,ABC transporters,0.5538247183363254,1.1951515982795615,0.2588075880758808,1.0,1.0,6/8,41.49%,ABCB7;ABCD2;ABCA9;ABCD3;ABCB10;ABCD1
prerank,Glycine metabolism,-0.3824785884975088,-1.1828892191780014,0.2742857142857143,0.30559656086160425,0.973,4/13,9.96%,ETFB;SHMT2;ETFA;GCSH
prerank,"Cholesterol, bile acid, steroid synthesis",-0.381478670957543,-1.170685896220434,0.21212121212121213,0.31443668024363813,0.975,5/12,9.50%,HINT2;TSPO;HSD17B10;H2-KE6;SCP2
prerank,Heme-containing proteins,-0.4408607786995633,-1.1510278940042555,0.2857142857142857,0.33275836025833266,0.983,3/8,8.44%,CYC1;CYCS;SDHC
prerank,Calcium uniporter,-0.4986262828580103,-1.1328982904121383,0.2931596091205212,0.3512468393059552,0.988,2/5,11.19%,SMDT1;MICU2
prerank,mtDNA repair,-0.4000381930187683,-1.1060619073498215,0.301255230125523,0.3800257274821825,0.992,2/9,1.74%,APEX1;UNG
prerank,Fatty acid oxidation,-0.24792087710721256,-1.094863230761186,0.3181818181818182,0.3887628931573478,0.994,15/40,19.05%,ETFB;ACAA2;ETFA;HSD17B10;ECI1;ACADVL;HADHB;ACADS;ECHS1;ACAA1A;ACAT1;CPT2;HADHA;ACADM;ACADL
prerank,Small molecule transport,-0.2135903340529919,-1.072302647615402,0.2727272727272727,0.41588490714098875,0.998,17/80,11.19%,SLC25A39;VDAC3;SLC25A5;SMDT1;SLC25A4;SFXN1;UCP2;VDAC1;MPC1;SLC25A1;VDAC2;ROMO1;MTCH2;SLC25A11;SLC25A3;MPC2;MICU2
prerank,Mitophagy,-0.34224780035434066,-1.0111766333330567,0.4492753623188406,0.5073984333053402,1.0,3/11,5.21%,PARK7;FKBP8;PARL
prerank,Metabolism,-0.3517467588210165,-1.0,1.0,0.5138493732268254,1.0,179/415,19.12%,ETFB;CYC1;NDUFS7;MDH2;CYCS;NT5DC2;GRPEL1;SLC25A5;NDUFS8;QDPR;COQ7;PRDX6;HINT1;NDUFV2;FXN;TXN2;GPX4;BCKDK;NDUFV1;BOLA3;ECH1;PRODH;IDH3G;SHMT2;SDHB;IDH2;AK2;SLC25A4;SFXN1;PRELID1;CYB5R3;IDH3A;MTHFD2;DUT;PDHB;ACAA2;UQCRFS1;MPC1;FDPS;NDUFS2;NUDT5;GPX1;BOLA1;SDHA;NFU1;GOT2;HINT2;FTH1;TSPO;ALDH2;DHRS4;COX10;CISD1;SLC25A1;NDUFAB1;SDSL;ETFA;TAMM41;NUDT19;GLRX5;HSD17B10;DBI;H2-KE6;PRDX4;PRDX2;ECI1;ACADVL;SUCLA2;PYCR1;BCAT2;ALDH9A1;NME6;ABHD11;SUCLG1;PRDX5;SDHC;PDK3;PAICS;SOD2;DHODH;SLC25A11;ACOT7;PDSS1;SLC25A3;NT5M;SCP2;CLYBL;ME2;GCSH;MPC2;COQ5;GUK1;HADHB;BCKDHB;AKR7A5;MRPS36;HSPA9;SPR;OXCT1;MECR;SOD1;PTGES2;ACADS;CAR5A;PNPO;LYRM4;PCBD2;BPHL;ISCU;ALDH18A1;NME4;OAT;ECHS1;FAHD1;PLSCR3;NMNAT3;HAGH;COQ4;MMADHC;ACAA1A;PYCR2;MGST3;NUDT8;LIAS;DCXR;ACAT1;SLC25A10;COMT;MCAT;STARD7;HSD17B4;NUDT2;ACO2;TAZ;HIBADH;NUDT9;AGPAT5;GLRX2;SUCLG2;ISCA1;CPT2;HMGCL;PISD;DLAT;AK3;ARG2;FDX1;MSRA;PDP2;NDUFS1;MLYCD;HADHA;LIPT2;FECH;GRHPR;COQ6;OGDH;PTPMT1;HCCS;IDH3B;NUBPL;SCO2;PCK2;COASY;ACAA1B;GSTZ1;PDHX;FLAD1;PRDX3;RDH14;ETHE1;SARDH;COX11;SIRT3;ACADM;RFK;ACADL;COX19;PPA2
