Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,TOM,-0.729449618689991,-1.861148796124625,0.0037735849056603774,0.01083284799068142,0.082,7/9,21.63%,TOMM40;TOMM70A;TOMM5;TOMM40L;TOMM6;TOMM20;TOMM22
prerank,Lysine metabolism,-0.5764732674407503,-1.8295860044229963,0.00425531914893617,0.014359971711456861,0.111,11/15,35.56%,DLD;ALDH7A1;ETFA;DLST;HADHB;ETFB;ACAA2;HADH;ACAT1;ECHS1;AADAT
prerank,Carbohydrate metabolism,-0.41211700286018227,-1.8126523705136364,0.0,0.017051705170517052,0.133,44/64,31.39%,SDHD;PCCB;IDH3A;FH1;DLAT;ME2;OGDH;DLD;CS;SUCLA2;ACO2;LDHD;SLC25A10;MRPS36;SLC25A12;PDHB;GOT2;IDH2;SLC25A1;BDH1;ACLY;CLYBL;SUCLG1;SUCLG2;ABHD11;PDK3;PCX;DLST;MPC1;PCCA;SDHB;MDH2;SDHA;HADHB;ACAA2;PDHX;PDHA1;ACAT1;PDK1;PDP1;IDH3G;SLC25A11;IDH3B;RPIA
prerank,mt-tRNA modifications,-0.5068139553382637,-1.7500551261499333,0.012578616352201259,0.029967219694942468,0.217,12/21,29.70%,DUS2;NSUN2;HSD17B10;TRMT5;THG1L;PUS1;TRNT1;TRIT1;QTRT1;ALKBH1;TRMT10C;TRMT1
prerank,Mitochondrial dynamics and surveillance,-0.36717163153315213,-1.7385042745509514,0.0,0.03261138613861386,0.243,42/90,24.71%,DNAJC11;MTFR2;ATP5K;ATAD3A;MTFP1;IMMT;RHOT2;BAK1;CHCHD6;AIFM1;SAMM50;MUL1;BCL2L1;BAD;MTX1;PARL;OPA1;CHCHD3;MTCH2;AHCYL1;AIFM2;HTRA2;ARMCX3;CYCS;MFN1;VDAC1;DNM1L;ENDOG;MIEF2;MFN2;FKBP8;TOMM20;RMDN3;SPIRE1;ARL2;PARK7;RHOT1;MTX2;DIABLO;GHITM;SPHK2;MIEF1
prerank,Folate and 1-C metabolism,-0.5227154524466178,-1.7305285308243896,0.025252525252525252,0.03403782685960904,0.262,7/18,14.18%,SARDH;MTHFD2;SHMT2;ALDH7A1;MTHFD1L;QDPR;FPGS
prerank,TIM23 presequence pathway,-0.7975095603173435,-1.7202851292172279,0.00847457627118644,0.03568069306930693,0.275,4/6,12.46%,TIMM17A;TIMM50;TIMM23;ROMO1
prerank,mtRNA stability and decay,-0.5352099238762578,-1.7155642698486022,0.018604651162790697,0.03555904370924897,0.279,9/17,15.28%,TBRG4;SUPV3L1;FASTKD2;REXO2;LRPPRC;FASTK;PNPT1;FASTKD5;ENDOG
prerank,Metals and cofactors,-0.3608971081924125,-1.714433108229012,0.0,0.034986445073078735,0.281,49/103,23.98%,CPT1B;COQ10A;COQ2;COQ7;SDHD;CPOX;HSPA9;GRPEL1;PDSS1;ACO2;GLRX5;ABCB6;NUDT19;NDUFS1;BOLA1;FXN;BOLA3;CYC1;COX10;QDPR;CISD1;CYCS;NDUFS2;SPR;NDUFAB1;CHCHD7;LIAS;NDUFV1;NNT;PCBD2;FECH;COQ4;SCO2;NUBPL;CYP27A1;UQCRFS1;COASY;NFU1;SLC25A42;SCO1;SLC25A3;LYRM4;NDUFV2;SDHB;COX11;NDUFS8;NDUFS7;COQ3;COQ5
prerank,Translation factors,-0.5731350908895607,-1.711694762123814,0.005076142131979695,0.034797375086345846,0.284,6/15,14.48%,HEMK1;MTIF3;TUFM;TSFM;GFM1;COA3
